fname,itp,tp_prob,its,ts_prob
20210111170626.000000.GD.HEP.mseed_6000,[1638],[0.695253],[1815],[0.828812]
20210111170626.000000.GD.DOY.mseed_6000,[869],[0.983568],[988],[0.978479]
20210130235944.000000.GD.XIG.mseed_42000,[],[],[],[]
20210130235944.000000.GD.LVY.mseed_36000,[],[],[],[]
20210130235944.000000.GD.XFJ.mseed_60000,[],[],[],[]
20210130235944.000000.GD.ZHX.mseed_48000,[],[],[],[]
20210111170626.000000.GD.BLT.mseed_33000,[],[],[],[]
20210111170626.000000.GD.HEP.mseed_9000,[],[],[],[]
20210111170626.000000.GD.DFH.mseed_0,[],[],[],[]
20210130235944.000000.GD.XIG.mseed_45000,[],[],[],[]
20210130235944.000000.GD.ZHX.mseed_51000,[],[],[],[]
20210130235944.000000.GD.LVY.mseed_39000,[],[],[],[]
20210130235944.000000.GD.XIG.mseed_48000,[1827],[0.314522],[],[]
20210130235944.000000.GD.ZHX.mseed_54000,[],[],[],[]
20210111170626.000000.GD.DOY.mseed_9000,[],[],[],[]
20210111170626.000000.GD.BLT.mseed_36000,[],[],[],[]
20210111170626.000000.GD.DFH.mseed_3000,[],[],[],[]
20210130235944.000000.GD.LVY.mseed_42000,[],[],[],[]
20210130235944.000000.GD.XFJ.mseed_63000,[],[],[],[]
20210111170626.000000.GD.DOY.mseed_12000,[],[],[],[]
20210130235944.000000.GD.XIG.mseed_51000,[],[],[],[]
20210111170626.000000.GD.BLT.mseed_39000,[],[],[],[]
20210111170626.000000.GD.DFH.mseed_6000,[1178],[0.426271],[1484],[0.78549]
20210130235944.000000.GD.ZHX.mseed_57000,[],[],[],[]
20210111170626.000000.GD.HEP.mseed_12000,[],[],[],[]
20210130235944.000000.GD.LVY.mseed_45000,[],[],[],[]
20210130235944.000000.GD.XIG.mseed_54000,[],[],[],[]
20210111170626.000000.GD.DOY.mseed_15000,[],[],[],[]
20210111170626.000000.GD.DYXC.mseed_0,[],[],[],[]
20210130235944.000000.GD.ZHX.mseed_60000,[],[],[],[]
20210111170626.000000.GD.HEP.mseed_15000,[],[],[],[]
20210111170626.000000.GD.DOY.mseed_18000,[],[],[],[]
20210130235944.000000.GD.XIG.mseed_57000,[],[],[],[]
20210111170626.000000.GD.DYXC.mseed_3000,[],[],[],[]
20210130235944.000000.GD.ZHX.mseed_63000,[],[],[],[]
20210111170626.000000.GD.HEP.mseed_18000,[],[],[],[]
20210130235944.000000.GD.XIG.mseed_60000,[],[],[],[]
20210111170626.000000.GD.DOY.mseed_21000,[1496],[0.917852],[],[]
20210130235944.000000.GD.LVY.mseed_48000,[],[],[],[]
20210111170626.000000.GD.DFH.mseed_9000,[],[],[],[]
20210111170626.000000.GD.DYXC.mseed_6000,[928],[0.978487],[1075],[0.921674]
20210111170626.000000.GD.DFH.mseed_12000,[],[],[],[]
20210111170626.000000.GD.HEP.mseed_21000,[1492],[0.906162],[],[]
20210130235944.000000.GD.XIG.mseed_63000,[],[],[],[]
20210130235944.000000.GD.LVY.mseed_51000,[],[],[],[]
20210111170626.000000.GD.DOY.mseed_24000,[],[],[],[]
20210111170626.000000.GD.DYXC.mseed_9000,[],[],[],[]
20210111170626.000000.GD.LTK.mseed_0,[],[],[],[]
20210111170626.000000.GD.HYJ.mseed_0,[],[],[],[]
20210111170626.000000.GD.DOY.mseed_27000,[2369],[0.980545],[2488],[0.981648]
20210111170626.000000.GD.DFH.mseed_15000,[],[],[],[]
20210111170626.000000.GD.DYXC.mseed_12000,[],[],[],[]
20210111170626.000000.GD.DFH.mseed_18000,[],[],[],[]
20210111170626.000000.GD.DOY.mseed_30000,[],[],[],[]
20210111170626.000000.GD.LTK.mseed_3000,[],[],[],[]
20210111170626.000000.GD.HYJ.mseed_3000,[],[],[],[]
20210111170626.000000.GD.HEP.mseed_24000,[],[],[],[]
20210111170626.000000.GD.DYXC.mseed_15000,[],[],[],[]
20210111170626.000000.GD.LTK.mseed_6000,[],[],[1455],[0.705023]
20210111170626.000000.GD.DFH.mseed_21000,[1494],[0.97134],[],[]
20210130235944.000000.GD.LVY.mseed_54000,[],[],[],[]
20210111170626.000000.GD.DOY.mseed_33000,[],[],[],[]
20210111170626.000000.GD.HYJ.mseed_6000,[1009],[0.975111],[1225],[0.964207]
20210111170626.000000.GD.HEP.mseed_27000,[],[],[],[]
20210111170626.000000.GD.DYXC.mseed_18000,[],[],[],[]
20210111170626.000000.GD.LTK.mseed_9000,[],[],[],[]
20210111170626.000000.GD.DFH.mseed_24000,[],[],[],[]
20210130235944.000000.GD.LVY.mseed_57000,[],[],[],[]
20210111170626.000000.GD.GUL.mseed_0,[],[],[],[]
20210111170626.000000.GD.DOY.mseed_36000,[],[],[],[]
20210111170626.000000.GD.GUL.mseed_3000,[],[],[508],[0.332906]
20210111170626.000000.GD.HYJ.mseed_9000,[],[],[],[]
20210111170626.000000.GD.DFH.mseed_27000,[],[],[],[]
20210111170626.000000.GD.HEP.mseed_30000,[],[],[],[]
20210111170626.000000.GD.LTK.mseed_12000,[],[],[],[]
20210111170626.000000.GD.DYXC.mseed_21000,[1494],[0.913999],[],[]
20210111170626.000000.GD.DOY.mseed_39000,[],[],[],[]
20210111170626.000000.GD.GUL.mseed_6000,[1302],[0.910575],[1616],[0.899825]
20210130235944.000000.GD.LVY.mseed_60000,[],[],[],[]
20210111170626.000000.GD.DFH.mseed_30000,[],[],[],[]
20210111170626.000000.GD.HYJ.mseed_12000,[],[],[],[]
20210111170626.000000.GD.HEP.mseed_33000,[],[],[],[]
20210111170626.000000.GD.DYXC.mseed_24000,[],[],[],[]
20210111170626.000000.GD.LTK.mseed_15000,[],[],[],[]
20210130235944.000000.GD.LVY.mseed_63000,[],[],[],[]
20210111170626.000000.GD.GUL.mseed_9000,[],[],[],[]
20210111170626.000000.GD.DFH.mseed_33000,[],[],[],[]
20210111170626.000000.GD.HYJ.mseed_15000,[],[],[],[]
20210111170626.000000.GD.XFJ.mseed_0,[],[],[],[]
20210111170626.000000.GD.DYXC.mseed_27000,[2428],[0.975284],[2576],[0.922733]
20210111170626.000000.GD.GUL.mseed_12000,[],[],[],[]
20210111170626.000000.GD.LTK.mseed_18000,[],[],[],[]
20210111170626.000000.GD.XFJ.mseed_3000,[],[],[],[]
20210111170626.000000.GD.DYXC.mseed_30000,[],[],[],[]
20210111170626.000000.GD.DFH.mseed_36000,[],[],[],[]
20210111170626.000000.GD.GUL.mseed_15000,[],[],[],[]
20210111170626.000000.GD.XFJ.mseed_6000,[1071],[0.818238],[1301],[0.963412]
20210111170626.000000.GD.LTK.mseed_21000,[1492],[0.907325],[],[]
20210111170626.000000.GD.HEP.mseed_36000,[],[],[],[]
20210111170626.000000.GD.HYJ.mseed_18000,[],[],[],[]
20210111170626.000000.GD.DYXC.mseed_33000,[],[],[],[]
20210111170626.000000.GD.DFH.mseed_39000,[],[],[],[]
20210111170626.000000.GD.XFJ.mseed_9000,[],[],[],[]
20210111170626.000000.GD.LTK.mseed_24000,[],[],[],[]
20210111170626.000000.GD.GUL.mseed_18000,[],[],[],[]
20210111170626.000000.GD.HEP.mseed_39000,[],[],[],[]
20210111170626.000000.GD.HYJ.mseed_21000,[1492],[0.850284],[],[]
20210111170626.000000.GD.DYXC.mseed_36000,[],[],[],[]
20210111170626.000000.GD.DOX.mseed_0,[],[],[],[]
20210111170626.000000.GD.XFJ.mseed_12000,[],[],[],[]
20210111170626.000000.GD.HYJ.mseed_24000,[],[],[],[]
20210111170626.000000.GD.GUL.mseed_21000,[1494],[0.966877],[],[]
20210111170626.000000.GD.DYXC.mseed_39000,[],[],[],[]
20210111170626.000000.GD.LTK.mseed_27000,[2956],[0.401515],[],[]
20210111170626.000000.GD.XFJ.mseed_15000,[],[],[],[]
20210111170626.000000.GD.HYJ.mseed_27000,[2510],[0.9763],[2725],[0.978065]
20210111170626.000000.GD.DOX.mseed_3000,[],[],[],[]
20210111170626.000000.GD.GUL.mseed_24000,[2003],[0.374289],[],[]
20210111170626.000000.GD.XFJ.mseed_18000,[],[],[],[]
20210111170626.000000.GD.LTK.mseed_30000,[],[],[],[]
20210111170626.000000.GD.HYJ.mseed_30000,[],[],[],[]
20210111170626.000000.GD.GUL.mseed_27000,[2803],[0.572732],[],[]
20210111170626.000000.GD.DOX.mseed_6000,[1023],[0.975934],[1222],[0.975259]
20210111170626.000000.GD.XFJ.mseed_21000,[1495],[0.966286],[],[]
20210111170626.000000.GD.LVY.mseed_0,[],[],[],[]
20210111170626.000000.GD.LTK.mseed_33000,[],[],[],[]
20210111170626.000000.GD.HYJ.mseed_33000,[],[],[],[]
20210111170626.000000.GD.ZHX.mseed_0,[],[],[],[]
20210111170626.000000.GD.XIG.mseed_0,[],[],[],[]
20210111170626.000000.GD.GUL.mseed_30000,[],[],[116],[0.903867]
20210111170626.000000.GD.LTK.mseed_36000,[],[],[],[]
20210111170626.000000.GD.DOX.mseed_9000,[],[],[],[]
20210111170626.000000.GD.XIG.mseed_3000,[2822],[0.515434],[],[]
20210111170626.000000.GD.XFJ.mseed_24000,[],[],[],[]
20210111170626.000000.GD.LVY.mseed_3000,[],[],[],[]
20210111170626.000000.GD.GUL.mseed_33000,[],[],[],[]
20210111170626.000000.GD.LTK.mseed_39000,[],[],[],[]
20210111170626.000000.GD.XIG.mseed_6000,[1930],[0.60694],[],[]
20210111170626.000000.GD.DOX.mseed_12000,[],[],[],[]
20210111170626.000000.GD.XFJ.mseed_27000,[2571],[0.833698],[2801],[0.94936]
20210111170626.000000.GD.HYJ.mseed_36000,[],[],[],[]
20210111170626.000000.GD.ZHX.mseed_3000,[],[],[],[]
20210111170626.000000.GD.XIG.mseed_9000,[2746],[0.356157],[2935],[0.329925]
20210111170626.000000.GD.LVY.mseed_6000,[986],[0.891078],[1199],[0.914309]
20210111170626.000000.GD.GUL.mseed_36000,[1467],[0.353596],[],[]
20210111170626.000000.GD.XFJ.mseed_30000,[],[],[],[]
20210111170626.000000.GD.DOX.mseed_15000,[],[],[],[]
20210111170626.000000.GD.HYJ.mseed_39000,[],[],[],[]
20210115024104.000000.GD.DFH.mseed_0,[],[],[],[]
20210111170626.000000.GD.ZHX.mseed_6000,[1001],[0.984081],[1216],[0.97377]
20210111170626.000000.GD.GUL.mseed_39000,[],[],[],[]
20210111170626.000000.GD.XIG.mseed_12000,[],[],[],[]
20210111170626.000000.GD.LVY.mseed_9000,[],[],[],[]
20210111170626.000000.GD.ZHX.mseed_9000,[],[],[],[]
20210111170626.000000.GD.XFJ.mseed_33000,[],[],[],[]
20210111170626.000000.GD.LVY.mseed_12000,[],[],[],[]
20210111170626.000000.GD.DOX.mseed_18000,[],[],[],[]
20210111170626.000000.GD.XIG.mseed_15000,[],[],[],[]
20210115024104.000000.GD.DFH.mseed_3000,[],[],[],[]
20210111170626.000000.GD.XFJ.mseed_36000,[],[],[],[]
20210111170626.000000.GD.ZHX.mseed_12000,[],[],[],[]
20210111170626.000000.GD.DOX.mseed_21000,[1496],[0.940758],[],[]
20210111170626.000000.GD.LVY.mseed_15000,[],[],[],[]
20210111170626.000000.GD.XFJ.mseed_39000,[],[],[],[]
20210111170626.000000.GD.XIG.mseed_18000,[],[],[],[]
20210115024104.000000.GD.DFH.mseed_6000,[1334],[0.73677],[1740],[0.425557]
20210111170626.000000.GD.ZHX.mseed_15000,[],[],[],[]
20210111170626.000000.GD.YAM.mseed_0,[],[],[],[]
20210115024104.000000.GD.BLT.mseed_0,[],[],[],[]
20210111170626.000000.GD.XIG.mseed_21000,[1496],[0.826387],[],[]
20210111170626.000000.GD.DOX.mseed_24000,[],[],[],[]
20210111170626.000000.GD.YAM.mseed_3000,[2610],[0.883368],[2914],[0.866326]
20210111170626.000000.GD.ZHX.mseed_18000,[],[],[],[]
20210111170626.000000.GD.XIG.mseed_24000,[2783],[0.371741],[],[]
20210111170626.000000.GD.YAM.mseed_6000,[1016],[0.978794],[1236],[0.977119]
20210115024104.000000.GD.BLT.mseed_3000,[],[],[],[]
20210111170626.000000.GD.LVY.mseed_18000,[],[],[],[]
20210111170626.000000.GD.DOX.mseed_27000,[2524],[0.982889],[2721],[0.974578]
20210115024104.000000.GD.DFH.mseed_9000,[],[],[],[]
20210111170626.000000.GD.YAM.mseed_9000,[2308],[0.812064],[],[]
20210111170626.000000.GD.ZHX.mseed_21000,[1496],[0.973502],[],[]
20210115024104.000000.GD.BLT.mseed_6000,[1206],[0.96153],[1515],[0.757962]
20210111170626.000000.GD.LVY.mseed_21000,[1494],[0.947901],[],[]
20210111170626.000000.GD.XIG.mseed_27000,[],[],[],[]
20210111170626.000000.GD.DOX.mseed_30000,[],[],[],[]
20210111170626.000000.GD.YAM.mseed_12000,[],[],[],[]
20210115024104.000000.GD.DFH.mseed_12000,[],[],[],[]
20210111170626.000000.GD.ZHX.mseed_24000,[],[],[],[]
20210115024104.000000.GD.DYXC.mseed_0,[],[],[],[]
20210115024104.000000.GD.BLT.mseed_9000,[],[],[],[]
20210115024104.000000.GD.DYXC.mseed_3000,[],[],[],[]
20210111170626.000000.GD.XIG.mseed_30000,[431 1876],[0.304481 0.317241],[],[]
20210111170626.000000.GD.DOX.mseed_33000,[],[],[],[]
20210115024104.000000.GD.DFH.mseed_15000,[],[],[],[]
20210111170626.000000.GD.ZHX.mseed_27000,[2501],[0.984116],[2716],[0.969108]
20210115024104.000000.GD.BLT.mseed_12000,[],[],[],[]
20210111170626.000000.GD.YAM.mseed_15000,[],[],[],[]
20210111170626.000000.GD.LVY.mseed_24000,[],[],[],[]
20210111170626.000000.GD.DOX.mseed_36000,[],[],[],[]
20210115024104.000000.GD.DYXC.mseed_6000,[912],[0.95586],[1008],[0.966932]
20210111170626.000000.GD.XIG.mseed_33000,[2778],[0.647203],[],[]
20210115024104.000000.GD.DFH.mseed_18000,[],[],[],[]
20210111170626.000000.GD.ZHX.mseed_30000,[],[],[],[]
20210115024104.000000.GD.BLT.mseed_15000,[],[],[],[]
20210111170626.000000.GD.YAM.mseed_18000,[],[],[],[]
20210111170626.000000.GD.LVY.mseed_27000,[2486],[0.833525],[2697],[0.893376]
20210111170626.000000.GD.DOX.mseed_39000,[],[],[],[]
20210111170626.000000.GD.XIG.mseed_36000,[2827],[0.420923],[],[]
20210115024104.000000.GD.DYXC.mseed_9000,[],[],[],[]
20210115024104.000000.GD.DFH.mseed_21000,[1496],[0.869679],[],[]
20210111170626.000000.GD.XIG.mseed_39000,[2799],[0.739422],[],[]
20210111170626.000000.GD.YAM.mseed_21000,[1496],[0.949763],[],[]
20210111170626.000000.GD.ZHX.mseed_33000,[],[],[],[]
20210115024104.000000.GD.DFH.mseed_24000,[],[],[],[]
20210115024104.000000.GD.BLT.mseed_18000,[],[],[],[]
20210111170626.000000.GD.LVY.mseed_30000,[],[],[],[]
20210111170626.000000.GD.YAM.mseed_24000,[],[],[],[]
20210115024104.000000.GD.DYXC.mseed_12000,[],[],[],[]
20210115024104.000000.GD.DFH.mseed_27000,[2834],[0.922737],[],[]
20210111170626.000000.GD.ZHX.mseed_36000,[],[],[],[]
20210111170626.000000.GD.LVY.mseed_33000,[],[],[],[]
20210115024104.000000.GD.BLT.mseed_21000,[1500],[0.530846],[],[]
20210111170626.000000.GD.YAM.mseed_27000,[2515],[0.981629],[2736],[0.963314]
20210115024104.000000.GD.DYXC.mseed_15000,[],[],[],[]
20210115024104.000000.GD.DFH.mseed_30000,[],[],[],[]
20210111170626.000000.GD.LVY.mseed_36000,[],[],[],[]
20210111170626.000000.GD.ZHX.mseed_39000,[],[],[],[]
20210111170626.000000.GD.QZI.mseed_0,[],[],[],[]
20210115024104.000000.GD.GUL.mseed_0,[],[],[],[]
20210115024104.000000.GD.BLT.mseed_24000,[],[],[],[]
20210115024104.000000.GD.DFH.mseed_33000,[],[],[],[]
20210111170626.000000.GD.LVY.mseed_39000,[],[],[],[]
20210115024104.000000.GD.DFH.mseed_36000,[2926],[0.640747],[],[]
20210111170626.000000.GD.QZI.mseed_3000,[],[],[],[]
20210115024104.000000.GD.GUL.mseed_3000,[],[],[],[]
20210115024104.000000.GD.BLT.mseed_27000,[2706],[0.960025],[],[]
20210111170626.000000.GD.YAM.mseed_30000,[],[],[],[]
20210115024104.000000.GD.DYXC.mseed_18000,[],[],[],[]
20210115024104.000000.GD.GUL.mseed_6000,[],[],[],[]
20210111170626.000000.GD.QZI.mseed_6000,[1104],[0.731245],[1380],[0.968294]
20210115024104.000000.GD.DFH.mseed_39000,[],[],[],[]
20210115024104.000000.GD.BLT.mseed_30000,[],[],[],[]
20210111170626.000000.GD.YAM.mseed_33000,[],[],[],[]
20210115024104.000000.GD.DYXC.mseed_21000,[1500],[0.548857],[],[]
20210115024104.000000.GD.GUL.mseed_9000,[],[],[],[]
20210111170626.000000.GD.QZI.mseed_9000,[],[],[],[]
20210115024104.000000.GD.HYJ.mseed_0,[],[],[],[]
20210115024104.000000.GD.DOX.mseed_0,[],[],[],[]
20210115024104.000000.GD.LVY.mseed_0,[],[],[],[]
20210111170626.000000.GD.YAM.mseed_36000,[],[],[],[]
20210115024104.000000.GD.GUL.mseed_12000,[],[],[],[]
20210115024104.000000.GD.DOX.mseed_3000,[],[],[],[]
20210111170626.000000.GD.QZI.mseed_12000,[],[],[],[]
20210115024104.000000.GD.LVY.mseed_3000,[],[],[],[]
20210111170626.000000.GD.YAM.mseed_39000,[],[],[],[]
20210115024104.000000.GD.GUL.mseed_15000,[],[],[],[]
20210115024104.000000.GD.DYXC.mseed_24000,[],[],[],[]
20210115024104.000000.GD.DOX.mseed_6000,[1184],[0.714476],[1467],[0.893754]
20210115024104.000000.GD.HYJ.mseed_3000,[],[],[],[]
20210115024104.000000.GD.LVY.mseed_6000,[],[],[],[]
20210111170626.000000.GD.QZI.mseed_15000,[],[],[],[]
20210115024104.000000.GD.BLT.mseed_33000,[],[],[],[]
20210115024104.000000.GD.DOX.mseed_9000,[],[],[],[]
20210115024104.000000.GD.HYJ.mseed_6000,[1213],[0.317415],[1507],[0.648033]
20210115024104.000000.GD.DYXC.mseed_27000,[2413],[0.973738],[2508],[0.982937]
20210115024104.000000.GD.GUL.mseed_18000,[],[],[],[]
20210115024104.000000.GD.LVY.mseed_9000,[],[],[],[]
20210111170626.000000.GD.QZI.mseed_18000,[],[],[],[]
20210115024104.000000.GD.HEP.mseed_0,[],[],[],[]
20210115024104.000000.GD.BLT.mseed_36000,[],[],[],[]
20210115024104.000000.GD.DYXC.mseed_30000,[],[],[],[]
20210115024104.000000.GD.HYJ.mseed_9000,[],[],[],[]
20210115024104.000000.GD.HEP.mseed_3000,[],[],[],[]
20210115024104.000000.GD.DOX.mseed_12000,[],[],[],[]
20210111170626.000000.GD.QZI.mseed_21000,[1496],[0.978853],[1820],[0.732984]
20210115024104.000000.GD.LVY.mseed_12000,[],[],[],[]
20210115024104.000000.GD.GUL.mseed_21000,[1496],[0.898412],[],[]
20210115024104.000000.GD.DYXC.mseed_33000,[],[],[],[]
20210115024104.000000.GD.HYJ.mseed_12000,[],[],[],[]
20210115024104.000000.GD.HEP.mseed_6000,[1343],[0.948952],[1755],[0.858002]
20210115024104.000000.GD.BLT.mseed_39000,[],[],[],[]
20210111170626.000000.GD.QZI.mseed_24000,[],[],[],[]
20210115024104.000000.GD.DOX.mseed_15000,[],[],[],[]
20210115024104.000000.GD.HEP.mseed_9000,[],[],[],[]
20210115024104.000000.GD.LVY.mseed_15000,[],[],[1749],[0.333802]
20210115024104.000000.GD.GUL.mseed_24000,[],[],[],[]
20210115024104.000000.GD.HYJ.mseed_15000,[],[],[],[]
20210115024104.000000.GD.DYXC.mseed_36000,[],[],[],[]
20210115024104.000000.GD.LTK.mseed_0,[],[],[],[]
20210111170626.000000.GD.QZI.mseed_27000,[2604],[0.676444],[2880],[0.925048]
20210115024104.000000.GD.GUL.mseed_27000,[],[],[],[]
20210115024104.000000.GD.HEP.mseed_12000,[],[],[],[]
20210115024104.000000.GD.DOX.mseed_18000,[],[],[],[]
20210115024104.000000.GD.GUL.mseed_30000,[],[],[],[]
20210115024104.000000.GD.DYXC.mseed_39000,[],[],[],[]
20210115024104.000000.GD.LTK.mseed_3000,[],[],[],[]
20210115024104.000000.GD.HYJ.mseed_18000,[],[],[],[]
20210115024104.000000.GD.LVY.mseed_18000,[],[],[],[]
20210111170626.000000.GD.QZI.mseed_30000,[],[],[],[]
20210115024104.000000.GD.GUL.mseed_33000,[],[],[],[]
20210115024104.000000.GD.DOX.mseed_21000,[1500],[0.3923],[1496],[0.383523]
20210115024104.000000.GD.LTK.mseed_6000,[],[],[1752],[0.577718]
20210115024104.000000.GD.GUL.mseed_36000,[],[],[],[]
20210115024104.000000.GD.HEP.mseed_15000,[],[],[],[]
20210115024104.000000.GD.HYJ.mseed_21000,[],[],[1491],[0.431219]
20210115024104.000000.GD.LVY.mseed_21000,[1500],[0.334174],[],[]
20210111170626.000000.GD.QZI.mseed_33000,[],[],[],[]
20210115024104.000000.GD.DOX.mseed_24000,[],[],[],[]
20210115024104.000000.GD.XIG.mseed_0,[],[],[],[]
20210115024104.000000.GD.GUL.mseed_39000,[],[],[],[]
20210115024104.000000.GD.LTK.mseed_9000,[],[],[],[]
20210115024104.000000.GD.HYJ.mseed_24000,[],[],[],[]
20210111170626.000000.GD.QZI.mseed_36000,[1596],[0.647987],[],[]
20210115024104.000000.GD.LTK.mseed_12000,[],[],[],[]
20210115024104.000000.GD.LVY.mseed_24000,[],[],[],[]
20210115024104.000000.GD.HEP.mseed_18000,[],[],[],[]
20210115024104.000000.GD.DOX.mseed_27000,[2684],[0.686113],[2968],[0.682149]
20210115024104.000000.GD.HYJ.mseed_27000,[2714],[0.63643],[],[]
20210111170626.000000.GD.QZI.mseed_39000,[],[],[],[]
20210115024104.000000.GD.XIG.mseed_3000,[],[],[],[]
20210115024104.000000.GD.LVY.mseed_27000,[],[],[],[]
20210115024104.000000.GD.HEP.mseed_21000,[1496],[0.959412],[],[]
20210115024104.000000.GD.LTK.mseed_15000,[],[],[],[]
20210115024104.000000.GD.DOX.mseed_30000,[],[],[],[]
20210115024104.000000.GD.HYJ.mseed_30000,[],[],[],[]
20210115024104.000000.GD.XIG.mseed_6000,[1168],[0.845973],[1460],[0.884038]
20210115024104.000000.GD.LVY.mseed_30000,[],[],[],[]
20210115024104.000000.GD.YAM.mseed_0,[],[],[],[]
20210115024104.000000.GD.DOY.mseed_0,[],[],[],[]
20210115024104.000000.GD.DOY.mseed_3000,[],[],[],[]
20210115024104.000000.GD.DOY.mseed_6000,[1045],[0.95829],[1238],[0.945752]
20210115024104.000000.GD.LTK.mseed_18000,[],[],[],[]
20210115024104.000000.GD.LVY.mseed_33000,[],[],[],[]
20210115024104.000000.GD.YAM.mseed_3000,[],[],[],[]
20210115024104.000000.GD.DOY.mseed_9000,[],[],[],[]
20210115024104.000000.GD.XIG.mseed_9000,[],[],[],[]
20210115024104.000000.GD.DOY.mseed_12000,[],[],[],[]
20210115024104.000000.GD.LTK.mseed_21000,[1494],[0.870546],[],[]
20210115024104.000000.GD.HEP.mseed_24000,[],[],[],[]
20210115024104.000000.GD.HYJ.mseed_33000,[],[],[],[]
20210115024104.000000.GD.DOX.mseed_33000,[],[],[],[]
20210115024104.000000.GD.LVY.mseed_36000,[2918],[0.704446],[],[]
20210115024104.000000.GD.DOY.mseed_15000,[],[],[],[]
20210115024104.000000.GD.YAM.mseed_6000,[1163],[0.973851],[1441],[0.976759]
20210115024104.000000.GD.XIG.mseed_12000,[],[],[],[]
20210115024104.000000.GD.LTK.mseed_24000,[],[],[],[]
20210115024104.000000.GD.HEP.mseed_27000,[2843],[0.955418],[],[]
20210115024104.000000.GD.HYJ.mseed_36000,[],[],[],[]
20210115024104.000000.GD.DOX.mseed_36000,[],[],[],[]
20210115024104.000000.GD.DOY.mseed_18000,[],[],[],[]
20210115024104.000000.GD.HYJ.mseed_39000,[],[],[],[]
20210115024104.000000.GD.LTK.mseed_27000,[2867],[0.311367],[],[]
20210115024104.000000.GD.LVY.mseed_39000,[],[],[],[]
20210115024104.000000.GD.DOX.mseed_39000,[],[],[],[]
20210115024104.000000.GD.YAM.mseed_9000,[],[],[],[]
20210115024104.000000.GD.DOY.mseed_21000,[],[],[],[]
20210115024104.000000.GD.HEP.mseed_30000,[],[],[255],[0.85328]
20210115024104.000000.GD.LTK.mseed_30000,[],[],[],[]
20210115024104.000000.GD.XIG.mseed_15000,[],[],[],[]
20210115024104.000000.GD.YAM.mseed_12000,[],[],[],[]
20210115024104.000000.GD.XIG.mseed_18000,[],[],[],[]
20210115024104.000000.GD.HEP.mseed_33000,[],[],[],[]
20210115024104.000000.GD.LTK.mseed_33000,[],[],[],[]
20210115024104.000000.GD.DOY.mseed_24000,[],[],[],[]
20210115024104.000000.GD.YAM.mseed_15000,[],[],[],[]
20210115024104.000000.GD.XIG.mseed_21000,[1501],[0.441777],[],[]
20210114195016.000000.GD.DOX.mseed_0,[],[],[],[]
20210114195016.000000.GD.BLT.mseed_0,[],[],[],[]
20210115024104.000000.GD.QZI.mseed_0,[],[],[],[]
20210114195016.000000.GD.BLT.mseed_3000,[],[],[],[]
20210115024104.000000.GD.LTK.mseed_36000,[],[],[],[]
20210114195016.000000.GD.DOX.mseed_3000,[],[],[2402],[0.667079]
20210115024104.000000.GD.XIG.mseed_24000,[],[],[],[]
20210115024104.000000.GD.QZI.mseed_3000,[],[],[],[]
20210114195016.000000.GD.BLT.mseed_6000,[1230],[0.924703],[1541],[0.840951]
20210115024104.000000.GD.DOY.mseed_27000,[2545],[0.97502],[2738],[0.964355]
20210114195016.000000.GD.DOX.mseed_6000,[1204],[0.964948],[1493],[0.943707]
20210115024104.000000.GD.YAM.mseed_18000,[],[],[],[]
20210115024104.000000.GD.QZI.mseed_6000,[],[],[],[]
20210115024104.000000.GD.LTK.mseed_39000,[],[],[],[]
20210115024104.000000.GD.HEP.mseed_36000,[],[],[],[]
20210114195016.000000.GD.BLT.mseed_9000,[],[],[],[]
20210115024104.000000.GD.XIG.mseed_27000,[2668],[0.876959],[2960],[0.865969]
20210115024104.000000.GD.QZI.mseed_9000,[],[],[],[]
20210115024104.000000.GD.DOY.mseed_30000,[],[],[],[]
20210114195016.000000.GD.DOX.mseed_9000,[],[],[],[]
20210115024104.000000.GD.HEP.mseed_39000,[],[],[],[]
20210115024104.000000.GD.YAM.mseed_21000,[],[],[],[]
20210114195016.000000.GD.DFH.mseed_0,[],[],[],[]
